Y1	Y2	X1	X2	X3
0.764625781735651	0.549445182147753	-0.896914546624981	-1.89234890975892	0.640844543505996
0.238399384370943	0.460502401316572	0.184849184646742	1.29280420217746	-1.60137777249518
0.380024735562503	0.252746765543258	1.58784533120882	-0.618254309129117	-0.777815390794505
0.354527916366472	0.631972998045801	-1.13037567424629	1.04093831791971	-1.64739248861759
0.366735640385028	0.468443650239077	-0.0802517565509893	1.17587949002001	0.154266238872779
0.55095601026654	0.443947362554182	0.132420284381094	-1.50183212213	-1.17563126025694
0.496495275424131	0.368516665295061	0.707954729271733	-1.32681656231283	-1.10212806763699
0.420699375104121	0.48407786923778	-0.23969802417184	0.885172675801047	0.388445078433193
0.134539681868058	0.224629161345967	1.98447393665293	1.00098242710417	-1.71646816888781
0.430976801790225	0.477626950766837	-0.138787012119665	0.344646906999979	-0.290061183265815
0.420325156887157	0.394970769110758	0.417650750792556	0.443462772763792	0.406935714355498
0.368692111376266	0.341208859990544	0.981752777463662	-0.361722385531536	-1.28129294311682
0.519934932248957	0.523202573778061	-0.392695355503813	-1.13524056368828	-1.72823456935234
0.698369819153471	0.588037123647393	-1.03966897694891	-1.86870081243678	-0.68827534620373
0.473949095815867	0.204049288527216	1.78222896030858	-0.879596160248432	0.678295369311595
0.623915516996816	0.746311181312045	-2.31106908460517	0.601715210262574	0.888988473490569
0.362846013667414	0.350894963897879	0.878604580921265	-0.0144482309572286	-0.880461145208586
0.235598200169977	0.451168635973219	0.035806718015226	2.82741653925382	0.973858589097094
0.38368340636016	0.326954269862116	1.01282869212708	-0.0970026182601692	-0.486713184847997
0.386222658703145	0.394022150475386	0.432265154539617	0.81566725730498	0.495214758133756
0.563616963867115	0.142005921994939	2.09081920524915	-1.26577580704786	1.97404497078852
0.488635984909529	0.602900947487681	-1.19992581964387	1.21547429645092	0.99519028099043
0.427208637060337	0.230453514649432	1.58963820029007	-0.172163607675405	0.890961124957986
0.269824889086922	0.205316556421103	1.95465164222325	0.416863877695424	-0.393871668095424
